Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
40717,12325834,JE181578,03/27/2021 04:44:00 PM,001XX W OHIO ST,0560,ASSAULT,SIMPLE,STREET,False,False,1832,18,42.0,8,08A,1175137.0,1904165.0,2021,04/03/2021 05:04:00 PM,41.892412762,-87.632241076,"(41.892412762, -87.632241076)"
14980,12282516,JE128165,01/31/2021 07:30:00 AM,068XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,722,7,6.0,69,08B,1176577.0,1859683.0,2021,02/07/2021 03:46:17 PM,41.770318159,-87.628293372,"(41.770318159, -87.628293372)"
43667,12330756,JE187702,04/02/2021 06:00:00 AM,075XX N PAULINA ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,2422,24,49.0,1,06,1163690.0,1950023.0,2021,04/09/2021 05:06:35 PM,42.018498254,-87.672983233,"(42.018498254, -87.672983233)"
49154,12339640,JE198699,04/13/2021 07:40:00 PM,079XX S LUELLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,414,4,7.0,46,14,1192574.0,1852849.0,2021,04/20/2021 04:49:35 PM,41.75119031,-87.56987808299999,"(41.75119031, -87.569878083)"
12844,12279537,JE124609,01/27/2021 09:00:00 AM,053XX S NASHVILLE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,811,8,23.0,56,11,1133283.0,1868539.0,2021,02/03/2021 03:58:22 PM,41.795484978000005,-87.786787928,"(41.795484978, -87.786787928)"
5517,12267788,JE110653,01/12/2021 01:00:00 PM,014XX W 79TH ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,False,612,6,17.0,71,04A,1168160.0,1852363.0,2021,01/19/2021 03:53:51 PM,41.750416303,-87.659356864,"(41.750416303, -87.659356864)"
25980,12302397,JE153451,02/26/2021 08:00:00 PM,104XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,512,5,9.0,49,08B,1179434.0,1835574.0,2021,03/05/2021 03:49:32 PM,41.704095421,-87.618554821,"(41.704095421, -87.618554821)"
47391,12335980,JE194305,04/09/2021 12:10:00 PM,009XX W 72ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,733,7,6.0,68,14,1171409.0,1857098.0,2021,04/16/2021 05:26:56 PM,41.763339293,-87.64731268,"(41.763339293, -87.64731268)"
48545,12337304,JE195962,04/11/2021 02:10:00 AM,069XX W HIGGINS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1613,16,41.0,10,08B,1128806.0,1935739.0,2021,04/18/2021 05:28:06 PM,41.979968398000004,-87.801678853,"(41.979968398, -87.801678853)"
36662,12320983,JE176038,03/19/2021 05:30:00 PM,019XX W BERENICE AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,1922,19,47.0,5,11,1162613.0,1925576.0,2021,03/26/2021 05:00:56 PM,41.951437555,-87.677635119,"(41.951437555, -87.677635119)"
35696,12317279,JE171242,03/17/2021 09:20:00 AM,015XX S SAWYER AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1022,10,24.0,29,08A,1154947.0,1892271.0,2021,03/24/2021 05:06:10 PM,41.860203161,-87.706709547,"(41.860203161, -87.706709547)"
13603,12281485,JE126890,01/28/2021 10:47:00 PM,037XX N WAYNE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1923,19,44.0,6,11,1166629.0,1925100.0,2021,02/04/2021 03:52:02 PM,41.95004613,-87.662886149,"(41.95004613, -87.662886149)"
22456,12300470,JE151141,02/19/2021 03:35:00 PM,069XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,322,3,6.0,69,08B,1180114.0,1859190.0,2021,02/26/2021 03:47:53 PM,41.76888502,-87.615343355,"(41.76888502, -87.615343355)"
32595,12311954,JE164806,03/10/2021 12:00:00 PM,022XX W WAVELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,1921,19,47.0,5,08B,1160954.0,1924536.0,2021,03/17/2021 04:51:25 PM,41.948618405,-87.68376253,"(41.948618405, -87.68376253)"
45582,12333767,JE191471,04/06/2021 05:17:00 PM,038XX W ARTHINGTON ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1133,11,24.0,26,08B,1150848.0,1895759.0,2021,04/13/2021 05:27:07 PM,41.869855746999995,-87.721664796,"(41.869855747, -87.721664796)"
4100,12260151,JE101145,01/01/2021 09:30:00 AM,132XX S FORRESTVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,533,5,9.0,54,14,1182323.0,1817528.0,2021,01/16/2021 03:49:23 PM,41.654508349000004,-87.608531787,"(41.654508349, -87.608531787)"
6289,12271569,JE112605,01/14/2021 02:30:00 PM,011XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,712,7,16.0,68,06,1169500.0,1868187.0,2021,01/21/2021 03:51:43 PM,41.79381042,-87.653988451,"(41.79381042, -87.653988451)"
19586,12293405,JE142175,02/12/2021 10:00:00 AM,024XX W CULLOM AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1911,19,47.0,5,11,1159093.0,1928480.0,2021,02/19/2021 03:48:53 PM,41.959479465,-87.690494475,"(41.959479465, -87.690494475)"
13988,12281077,JE126429,01/29/2021 10:15:00 AM,031XX N CENTRAL AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,2514,25,31.0,19,06,1138484.0,1920354.0,2021,02/05/2021 03:47:46 PM,41.937580169,-87.766460598,"(41.937580169, -87.766460598)"
21856,12296567,JE145393,02/18/2021 07:50:00 PM,063XX N ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2413,24,50.0,2,08B,1158834.0,1942042.0,2021,02/25/2021 03:51:59 PM,41.996699547,-87.691072834,"(41.996699547, -87.691072834)"
40992,12325663,JE181544,03/27/2021 01:15:00 PM,053XX W AGATITE AVE,0880,THEFT,PURSE-SNATCHING,STREET,False,False,1623,16,38.0,15,06,1139857.0,1929068.0,2021,04/03/2021 05:04:00 PM,41.961467193000004,-87.76120072100002,"(41.961467193, -87.761200721)"
15153,12284105,JE130256,02/01/2021 04:00:00 PM,009XX N CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1211,12,26.0,24,14,1157551.0,1906212.0,2021,02/08/2021 03:48:15 PM,41.898406060999996,-87.696771345,"(41.898406061, -87.696771345)"
23104,12297072,JE147042,02/20/2021 01:00:00 PM,060XX N WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2413,24,40.0,2,14,1157240.0,1940045.0,2021,02/27/2021 03:46:45 PM,41.991252354000004,-87.696991087,"(41.991252354, -87.696991087)"
18809,12294817,JE144179,02/02/2021 05:00:00 PM,093XX S SOUTH CHICAGO AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,424,4,10.0,46,08A,1198173.0,1843593.0,2021,02/19/2021 03:45:56 PM,41.725652973,-87.54966983700001,"(41.725652973, -87.549669837)"
35606,12317333,JE171342,03/17/2021 11:00:00 AM,0000X W ROOT ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,213,2,3.0,38,04B,1176577.0,1877489.0,2021,03/24/2021 05:06:10 PM,41.819179575,-87.627757664,"(41.819179575, -87.627757664)"
42434,12332160,JE181841,03/27/2021 11:10:00 PM,053XX W WARNER AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,True,1624,16,38.0,15,08B,1140056.0,1927076.0,2021,04/06/2021 05:00:41 PM,41.955997315,-87.760518034,"(41.955997315, -87.760518034)"
6831,12270391,JE113741,01/15/2021 03:58:00 PM,062XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1711,17,50.0,13,06,1152477.0,1941288.0,2021,01/22/2021 03:48:10 PM,41.994758989,-87.7144777,"(41.994758989, -87.7144777)"
42060,12330384,JE187455,03/24/2021 09:00:00 AM,094XX S RHODES AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,633,6,9.0,49,11,1181564.0,1842470.0,2021,04/06/2021 05:00:41 PM,41.722970142,-87.61054321700001,"(41.722970142, -87.610543217)"
6828,12270609,JE114017,01/15/2021 08:35:00 PM,078XX S STATE ST,0810,THEFT,OVER $500,GAS STATION,False,False,623,6,6.0,69,06,1177650.0,1852817.0,2021,01/22/2021 03:48:10 PM,41.751452878,-87.62456758100002,"(41.751452878, -87.624567581)"
30339,12312737,JE165861,03/02/2021 11:00:00 AM,089XX S EMERALD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2223,22,21.0,71,11,1172872.0,1845693.0,2021,03/13/2021 03:48:24 PM,41.732010355999996,-87.64228622899998,"(41.732010356, -87.642286229)"
22527,12296727,JE145463,02/19/2021 03:10:00 AM,079XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,611,6,17.0,71,08B,1166394.0,1851967.0,2021,02/26/2021 03:47:53 PM,41.749367402,-87.665839571,"(41.749367402, -87.665839571)"
21526,12295122,JE144427,02/17/2021 10:40:00 PM,006XX E 69TH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,OTHER (SPECIFY),False,False,321,3,20.0,42,04B,1181907.0,1859412.0,2021,02/24/2021 03:49:12 PM,41.769452949,-87.60876429999998,"(41.769452949, -87.6087643)"
13007,12279921,JE124827,01/27/2021 02:31:00 PM,006XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1834,18,42.0,8,06,1177327.0,1904307.0,2021,02/03/2021 03:58:22 PM,41.892753031,-87.62419389600002,"(41.892753031, -87.624193896)"
2115,12262888,JE104471,01/05/2021 05:16:00 PM,004XX E ONTARIO ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1834,18,42.0,8,11,1179278.0,1904579.0,2021,01/16/2021 03:49:23 PM,41.893454941,-87.617020399,"(41.893454941, -87.617020399)"
4007,12262031,JE104258,01/05/2021 05:00:00 AM,013XX W HOOD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2433,24,48.0,77,06,1166207.0,1940964.0,2021,01/16/2021 03:49:23 PM,41.993586538,-87.66398175399998,"(41.993586538, -87.663981754)"
41139,12326783,JE182185,03/28/2021 11:30:00 AM,060XX S KENNETH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,813,8,13.0,65,08B,1147740.0,1864135.0,2021,04/04/2021 05:01:16 PM,41.783135244,-87.73388536899998,"(41.783135244, -87.733885369)"
21723,12298785,JE148403,01/01/2021 10:25:00 PM,085XX W RASCHER AVE,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,1614,16,41.0,76,06,1118408.0,1935084.0,2021,02/24/2021 03:46:17 PM,41.97834173,-87.839933531,"(41.97834173, -87.839933531)"
40205,12326125,JE182109,03/26/2021 09:00:00 PM,036XX N CENTRAL AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1633,16,36.0,15,06,1138368.0,1923856.0,2021,04/02/2021 05:04:22 PM,41.947192116,-87.76680186200001,"(41.947192116, -87.766801862)"
45022,12333526,JE191348,04/05/2021 05:30:00 PM,060XX N NASSAU AVE,0810,THEFT,OVER $500,STREET,False,False,1611,16,41.0,10,06,1132178.0,1939808.0,2021,04/12/2021 05:33:53 PM,41.991076004,-87.78918262200001,"(41.991076004, -87.789182622)"
39585,12323077,JE178474,03/24/2021 11:00:00 AM,018XX W AUGUSTA BLVD,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1212,12,2.0,24,06,1163759.0,1906696.0,2021,03/31/2021 04:59:47 PM,41.899605531999995,-87.67395614899998,"(41.899605532, -87.673956149)"
31718,12313261,JE166457,02/23/2021 08:10:00 PM,011XX W 50TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,933,9,20.0,61,11,1169689.0,1871646.0,2021,03/16/2021 04:50:22 PM,41.8032982,-87.65319504200001,"(41.8032982, -87.653195042)"
48893,12338009,JE196788,04/12/2021 03:20:00 AM,047XX N LAWNDALE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,1723,17,35.0,14,04A,1150867.0,1931239.0,2021,04/19/2021 05:20:48 PM,41.967215704000004,-87.720664469,"(41.967215704, -87.720664469)"
48522,12337760,JE196536,04/11/2021 12:00:00 AM,082XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,613,6,21.0,71,08B,1170087.0,1850169.0,2021,04/18/2021 05:28:06 PM,41.744354032,-87.65235907799999,"(41.744354032, -87.652359078)"
2223,12261535,JE103528,01/04/2021 10:14:00 PM,030XX W LEXINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1134,11,28.0,27,14,1156221.0,1896546.0,2021,01/16/2021 03:49:23 PM,41.871908601,-87.70191758200001,"(41.871908601, -87.701917582)"
26625,12306201,JE158211,02/27/2021 04:00:00 PM,045XX S MOZART ST,0820,THEFT,$500 AND UNDER,STREET,False,False,922,9,15.0,58,06,1158126.0,1874523.0,2021,03/06/2021 03:50:24 PM,41.811436318,-87.695523965,"(41.811436318, -87.695523965)"
19591,12294945,JE143916,02/10/2021 10:30:00 AM,047XX S ADA ST,0810,THEFT,OVER $500,RESIDENCE,False,False,933,9,20.0,61,06,1168129.0,1873268.0,2021,02/19/2021 03:45:56 PM,41.80778288,-87.65886962,"(41.80778288, -87.65886962)"
32696,12312781,JE165937,03/11/2021 01:00:00 PM,030XX W CULLERTON ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1022,10,24.0,30,08A,1156510.0,1890232.0,2021,03/18/2021 04:52:21 PM,41.854576475,-87.701027274,"(41.854576475, -87.701027274)"
9207,12275988,JE120408,01/17/2021 01:00:00 PM,024XX N LINDEN PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1414,14,32.0,22,11,1155646.0,1916146.0,2021,01/26/2021 03:48:59 PM,41.925704369,-87.703500367,"(41.925704369, -87.703500367)"
2846,12265102,JE107653,01/08/2021 10:30:00 PM,103XX S WALDEN PKWY,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2212,22,19.0,72,14,1165591.0,1836056.0,2021,01/16/2021 03:49:23 PM,41.705722223,-87.669231914,"(41.705722223, -87.669231914)"
47072,12335914,JE194198,04/08/2021 10:00:00 AM,065XX S WINCHESTER AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,False,True,726,7,15.0,67,08B,1164484.0,1861215.0,2021,04/15/2021 05:38:17 PM,41.774785653,-87.67257829,"(41.774785653, -87.67257829)"
12697,12281726,JE127205,01/01/2021 01:27:00 AM,001XX E DELAWARE PL,0460,BATTERY,SIMPLE,HOTEL / MOTEL,False,False,1833,18,2.0,8,08B,1177786.0,1906673.0,2021,02/02/2021 03:46:23 PM,41.899235024,-87.622436193,"(41.899235024, -87.622436193)"
38294,12321967,JE177084,03/22/2021 06:00:00 PM,022XX N KEYSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2525,25,35.0,20,06,1149014.0,1914638.0,2021,03/29/2021 04:53:03 PM,41.921697368000004,-87.72790891700001,"(41.921697368, -87.727908917)"
38460,12321602,JE176697,03/22/2021 06:30:00 PM,101XX S PEORIA ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2232,22,34.0,73,06,1172103.0,1837585.0,2021,03/29/2021 04:53:03 PM,41.709777746,-87.645340761,"(41.709777746, -87.645340761)"
8435,12272732,JE116496,01/18/2021 05:30:00 PM,002XX W 105TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,512,5,34.0,49,14,1176474.0,1835312.0,2021,01/25/2021 03:48:31 PM,41.703443363000005,-87.62940161200001,"(41.703443363, -87.629401612)"
34870,12315860,JE169695,03/15/2021 02:30:00 PM,081XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,631,6,6.0,44,14,1179888.0,1851104.0,2021,03/22/2021 04:53:29 PM,41.746701328,-87.61641875299999,"(41.746701328, -87.616418753)"
19845,12290903,JE138852,02/05/2021 11:00:00 PM,066XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2412,24,50.0,2,14,1161754.0,1944058.0,2021,02/19/2021 03:45:56 PM,42.002170911,-87.68027483,"(42.002170911, -87.68027483)"
24016,12299490,JE150062,02/23/2021 03:13:00 PM,062XX S EBERHART AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,313,3,20.0,42,04A,1180652.0,1863784.0,2021,03/02/2021 03:50:05 PM,41.78147907,-87.613230324,"(41.78147907, -87.613230324)"
40520,12325181,JE180950,03/26/2021 06:00:00 PM,066XX S PERRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,722,7,6.0,69,14,1176542.0,1860879.0,2021,04/02/2021 05:04:22 PM,41.773600901,-87.62838573200001,"(41.773600901, -87.628385732)"
20727,12293518,JE142339,02/15/2021 10:00:00 AM,049XX W GEORGE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2521,25,31.0,19,11,1143045.0,1918831.0,2021,02/22/2021 03:49:17 PM,41.933316925,-87.749735997,"(41.933316925, -87.749735997)"
25283,12300790,JE151469,02/25/2021 12:25:00 AM,031XX W WARREN BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1222,12,27.0,27,04A,1155449.0,1900184.0,2021,03/04/2021 03:52:04 PM,41.881907192,-87.704654089,"(41.881907192, -87.704654089)"
38092,12321651,JE176774,03/22/2021 08:55:00 PM,028XX S WALLACE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,914,9,11.0,60,08B,1172759.0,1885927.0,2021,03/29/2021 04:53:03 PM,41.842419377,-87.641514201,"(41.842419377, -87.641514201)"
15191,12283705,JE129747,02/01/2021 12:00:00 AM,002XX S SACRAMENTO BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1124,11,28.0,27,11,1156421.0,1898788.0,2021,02/08/2021 03:48:15 PM,41.878056836,-87.701122668,"(41.878056836, -87.701122668)"
41250,12326091,JE181915,03/28/2021 01:00:00 AM,007XX W 81ST ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,621,6,21.0,71,04B,1172853.0,1851163.0,2021,04/04/2021 05:01:16 PM,41.747021183,-87.64219490200001,"(41.747021183, -87.642194902)"
38595,12322851,JE178082,03/23/2021 10:00:00 AM,011XX W 62ND ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,712,7,16.0,68,06,1169860.0,1863686.0,2021,03/30/2021 04:51:43 PM,41.781451339,-87.652798997,"(41.781451339, -87.652798997)"
25408,12301260,JE152301,02/25/2021 02:30:00 PM,102XX W ZEMKE RD,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1654,16,41.0,76,08B,1106955.0,1941060.0,2021,03/04/2021 03:52:04 PM,41.994913946,-87.881937669,"(41.994913946, -87.881937669)"
12189,12285214,JE131669,02/02/2021 05:00:00 AM,020XX W PETERSON AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,2413,24,40.0,2,06,1161654.0,1939862.0,2021,02/09/2021 03:47:29 PM,41.990659046,-87.68076036,"(41.990659046, -87.68076036)"
38447,12321448,JE176624,03/22/2021 04:13:00 PM,014XX W 71ST PL,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,734,7,17.0,67,06,1167630.0,1857323.0,2021,03/29/2021 04:53:03 PM,41.764038592,-87.66115701700001,"(41.764038592, -87.661157017)"
35370,12316866,JE170849,03/16/2021 06:00:00 PM,045XX S WESTERN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,False,922,9,15.0,58,04A,1161123.0,1874692.0,2021,03/23/2021 05:03:34 PM,41.811838512,-87.684526408,"(41.811838512, -87.684526408)"
21331,12296199,JE145903,02/16/2021 10:00:00 AM,066XX S MINERVA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,321,3,5.0,42,11,1185026.0,1861169.0,2021,02/23/2021 03:48:18 PM,41.774201644,-87.597276485,"(41.774201644, -87.597276485)"
27830,12308573,JE160971,02/26/2021 01:00:00 PM,011XX W CATALPA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2023,20,48.0,77,11,1167674.0,1936687.0,2021,03/09/2021 03:52:09 PM,41.981818758,-87.658709497,"(41.981818758, -87.658709497)"
14808,12282942,JE128704,01/31/2021 01:00:00 AM,071XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,831,8,18.0,66,08B,1156606.0,1857117.0,2021,02/07/2021 03:46:17 PM,41.763702588,-87.701568406,"(41.763702588, -87.701568406)"
7338,12273178,JE116914,01/16/2021 04:00:00 PM,078XX S MAY ST,0560,ASSAULT,SIMPLE,STREET,False,True,612,6,17.0,71,08A,1170014.0,1852769.0,2021,01/23/2021 03:54:52 PM,41.751490368,-87.65255118299999,"(41.751490368, -87.652551183)"
10199,12280272,JE122740,01/12/2021 09:00:00 AM,016XX S AVERS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1014,10,24.0,29,11,1151008.0,1891560.0,2021,01/30/2021 03:48:31 PM,41.858330072,-87.721187305,"(41.858330072, -87.721187305)"
46872,12336786,JE195360,04/08/2021 10:30:00 AM,020XX N HOYNE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1432,14,32.0,22,06,1162035.0,1913349.0,2021,04/15/2021 05:38:17 PM,41.917898038000004,-87.68010229299999,"(41.917898038, -87.680102293)"
15498,12284190,JE130341,02/02/2021 01:30:00 AM,059XX W EISENHOWER EXPY OB,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1513,15,29.0,25,06,1137012.0,1896129.0,2021,02/09/2021 03:47:29 PM,41.871130388000005,-87.77245266899997,"(41.871130388, -87.772452669)"
44657,12332103,JE189356,04/04/2021 03:46:00 PM,036XX W GARFIELD SQUARE DR,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,False,True,1122,11,27.0,23,04B,1152174.0,1903256.0,2021,04/11/2021 05:07:26 PM,41.890402283,-87.716598837,"(41.890402283, -87.716598837)"
47118,12336324,JE194845,04/09/2021 09:05:00 PM,003XX W EVERGREEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1821,18,2.0,8,14,1173848.0,1909347.0,2021,04/16/2021 05:26:56 PM,41.906661250999996,-87.636820483,"(41.906661251, -87.636820483)"
19527,12293820,JE142736,02/07/2021 02:00:00 PM,008XX E 131ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,533,5,9.0,54,06,1184158.0,1818524.0,2021,02/19/2021 03:45:56 PM,41.657198985,-87.60178663200001,"(41.657198985, -87.601786632)"
41041,12325968,JE181921,03/28/2021 02:00:00 AM,093XX S JEFFERY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,413,4,7.0,48,08B,1191142.0,1843465.0,2021,04/04/2021 05:01:16 PM,41.725474489,-87.57542839899997,"(41.725474489, -87.575428399)"
40479,12324698,JE180390,03/26/2021 01:50:00 PM,023XX N WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1431,14,1.0,22,14,1159970.0,1915688.0,2021,04/02/2021 05:04:22 PM,41.924359332,-87.687624497,"(41.924359332, -87.687624497)"
43344,12330031,JE186672,04/01/2021 06:30:00 PM,006XX W HUBBARD ST,0810,THEFT,OVER $500,STREET,False,False,1214,12,27.0,24,06,1171727.0,1903303.0,2021,04/08/2021 05:05:01 PM,41.890123156,-87.644789891,"(41.890123156, -87.644789891)"
17325,12287439,JE134424,02/06/2021 02:58:00 PM,001XX W DIVISION ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1821,18,2.0,8,06,1175207.0,1908349.0,2021,02/13/2021 03:48:24 PM,41.903892301999996,-87.63185835899998,"(41.903892302, -87.631858359)"
41525,12327023,JE183106,03/29/2021 11:40:00 AM,111XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,STREET,False,False,531,5,9.0,49,06,1180890.0,1831233.0,2021,04/05/2021 05:04:35 PM,41.692149840999996,-87.61335612299999,"(41.692149841, -87.613356123)"
32260,12312284,JE165360,03/10/2021 08:49:00 PM,018XX E 93RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,413,4,8.0,48,14,1189991.0,1843668.0,2021,03/17/2021 04:51:25 PM,41.726059273000004,-87.57963798,"(41.726059273, -87.57963798)"
40534,12329882,JE131545,02/03/2021 03:31:00 PM,008XX W 115TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,524,5,34.0,53,14,1172737.0,1828585.0,2021,04/03/2021 05:00:51 PM,41.685066436999996,-87.643283025,"(41.685066437, -87.643283025)"
1258,12263657,JE105967,01/07/2021 01:33:00 PM,0000X S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1123,11,28.0,27,08B,1153726.0,1899670.0,2021,01/16/2021 03:49:23 PM,41.880531185,-87.71099463700001,"(41.880531185, -87.710994637)"
16429,12289134,JE136602,01/31/2021 12:00:00 AM,068XX S MERRILL AVE,0810,THEFT,OVER $500,APARTMENT,False,False,331,3,5.0,43,06,1191723.0,1860057.0,2021,02/11/2021 03:45:22 PM,41.770990323,-87.57276298299999,"(41.770990323, -87.572762983)"
997,12264433,JE106871,01/06/2021 03:00:00 PM,069XX N RAVENSWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2424,24,49.0,1,14,1163084.0,1946249.0,2021,01/16/2021 03:49:23 PM,42.008155128,-87.675319961,"(42.008155128, -87.675319961)"
30776,12309503,JE162102,03/07/2021 06:17:00 PM,071XX S HALSTED ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,False,True,733,7,6.0,68,04B,1172199.0,1857618.0,2021,03/14/2021 04:50:05 PM,41.764748911,-87.644401916,"(41.764748911, -87.644401916)"
